link,country,amount,note,year,retrieved
/the-world-factbook/countries/afghanistan,Afghanistan,1500.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/afghanistan,Afghanistan,2000.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/afghanistan,Afghanistan,2100.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/albania,Albania,14500.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/albania,Albania,13300.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/albania,Albania,13700.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/algeria,Algeria,11000.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/algeria,Algeria,10800.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/algeria,Algeria,11600.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/american-samoa,American Samoa,11200.0,,2016,2023-03-31
/the-world-factbook/countries/american-samoa,American Samoa,11300.0,,2015,2023-03-31
/the-world-factbook/countries/american-samoa,American Samoa,11200.0,,2014,2023-03-31
/the-world-factbook/countries/andorra,Andorra,49900.0,,2015,2023-03-31
/the-world-factbook/countries/andorra,Andorra,51300.0,,2014,2023-03-31
/the-world-factbook/countries/andorra,Andorra,50300.0,,2013,2023-03-31
/the-world-factbook/countries/angola,Angola,5900.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/angola,Angola,6000.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/angola,Angola,6600.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/anguilla,Anguilla,12200.0,,2008,2023-03-31
/the-world-factbook/countries/antigua-and-barbuda,Antigua and Barbuda,19100.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/antigua-and-barbuda,Antigua and Barbuda,18300.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/antigua-and-barbuda,Antigua and Barbuda,23000.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/argentina,Argentina,21500.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/argentina,Argentina,19700.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/argentina,Argentina,22100.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/armenia,Armenia,14200.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/armenia,Armenia,13400.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/armenia,Armenia,14300.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/aruba,Aruba,38900.0,,2021,2023-03-31
/the-world-factbook/countries/aruba,Aruba,33200.0,,2020,2023-03-31
/the-world-factbook/countries/aruba,Aruba,40800.0,,2019,2023-03-31
/the-world-factbook/countries/australia,Australia,49800.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/australia,Australia,48700.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/australia,Australia,49400.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/austria,Austria,54100.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/austria,Austria,52000.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/austria,Austria,55800.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/azerbaijan,Azerbaijan,14400.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/azerbaijan,Azerbaijan,13700.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/azerbaijan,Azerbaijan,14400.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/bahamas-the,"Bahamas, The",30200.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/bahamas-the,"Bahamas, The",26700.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/bahamas-the,"Bahamas, The",35200.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/bahrain,Bahrain,49400.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/bahrain,Bahrain,47800.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/bahrain,Bahrain,49800.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/bangladesh,Bangladesh,5900.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/bangladesh,Bangladesh,5600.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/bangladesh,Bangladesh,5500.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/barbados,Barbados,13800.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/barbados,Barbados,13800.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/barbados,Barbados,16000.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/belarus,Belarus,19800.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/belarus,Belarus,19200.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/belarus,Belarus,19300.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/belgium,Belgium,51700.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/belgium,Belgium,49000.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/belgium,Belgium,52000.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/belize,Belize,8800.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/belize,Belize,7700.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/belize,Belize,9000.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/benin,Benin,3300.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/benin,Benin,3200.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/benin,Benin,3200.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/bermuda,Bermuda,80300.0,,2021,2023-03-31
/the-world-factbook/countries/bermuda,Bermuda,76100.0,,2020,2023-03-31
/the-world-factbook/countries/bermuda,Bermuda,81700.0,,2019,2023-03-31
/the-world-factbook/countries/bhutan,Bhutan,10900.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/bhutan,Bhutan,10500.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/bhutan,Bhutan,11800.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/bolivia,Bolivia,8100.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/bolivia,Bolivia,7700.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/bolivia,Bolivia,8500.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/bosnia-and-herzegovina,Bosnia and Herzegovina,15700.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/bosnia-and-herzegovina,Bosnia and Herzegovina,14400.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/bosnia-and-herzegovina,Bosnia and Herzegovina,14600.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/botswana,Botswana,14800.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/botswana,Botswana,13500.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/botswana,Botswana,15100.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/brazil,Brazil,14600.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/brazil,Brazil,14000.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/brazil,Brazil,14700.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/british-virgin-islands,British Virgin Islands,34200.0,,2017,2023-03-31
/the-world-factbook/countries/brunei,Brunei,60100.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/brunei,Brunei,61600.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/brunei,Brunei,61400.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/bulgaria,Bulgaria,24400.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/bulgaria,Bulgaria,22500.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/bulgaria,Bulgaria,23300.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/burkina-faso,Burkina Faso,2200.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/burkina-faso,Burkina Faso,2100.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/burkina-faso,Burkina Faso,2100.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/burma,Burma,4000.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/burma,Burma,4900.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/burma,Burma,4800.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/burundi,Burundi,700.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/burundi,Burundi,700.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/burundi,Burundi,700.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/cabo-verde,Cabo Verde,6100.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/cabo-verde,Cabo Verde,5800.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/cabo-verde,Cabo Verde,6800.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/cambodia,Cambodia,4400.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/cambodia,Cambodia,4300.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/cambodia,Cambodia,4500.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/cameroon,Cameroon,3700.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/cameroon,Cameroon,3700.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/cameroon,Cameroon,3800.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/canada,Canada,47900.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/canada,Canada,46100.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/canada,Canada,49200.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/cayman-islands,Cayman Islands,67500.0,,2021,2023-03-31
/the-world-factbook/countries/cayman-islands,Cayman Islands,67100.0,,2020,2023-03-31
/the-world-factbook/countries/cayman-islands,Cayman Islands,72400.0,,2019,2023-03-31
/the-world-factbook/countries/central-african-republic,Central African Republic,800.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/central-african-republic,Central African Republic,800.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/central-african-republic,Central African Republic,900.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/chad,Chad,1400.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/chad,Chad,1500.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/chad,Chad,1600.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/chile,Chile,25400.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/chile,Chile,23000.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/chile,Chile,24800.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/china,China,17600.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/china,China,16300.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/china,China,16000.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/colombia,Colombia,14600.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/colombia,Colombia,13400.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/colombia,Colombia,14600.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/comoros,Comoros,3200.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/comoros,Comoros,3200.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/comoros,Comoros,3300.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/congo-democratic-republic-of-the,"Congo, Democratic Republic of the",1100.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/congo-democratic-republic-of-the,"Congo, Democratic Republic of the",1000.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/congo-democratic-republic-of-the,"Congo, Democratic Republic of the",1100.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/congo-republic-of-the,"Congo, Republic of the",3200.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/congo-republic-of-the,"Congo, Republic of the",3400.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/congo-republic-of-the,"Congo, Republic of the",3700.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/cook-islands,Cook Islands,16700.0,,2016,2023-03-31
/the-world-factbook/countries/cook-islands,Cook Islands,9100.0,,2005,2023-03-31
/the-world-factbook/countries/costa-rica,Costa Rica,21200.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/costa-rica,Costa Rica,19800.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/costa-rica,Costa Rica,20800.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/cote-divoire,Cote d'Ivoire,5300.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/cote-divoire,Cote d'Ivoire,5100.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/cote-divoire,Cote d'Ivoire,5100.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/croatia,Croatia,31600.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/croatia,Croatia,27000.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/croatia,Croatia,29400.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/cuba,Cuba,12300.0,data are in 2016 US dollars,2016,2023-03-31
/the-world-factbook/countries/cuba,Cuba,12200.0,data are in 2016 US dollars,2015,2023-03-31
/the-world-factbook/countries/cuba,Cuba,12100.0,data are in 2016 US dollars,2014,2023-03-31
/the-world-factbook/countries/curacao,Curacao,20800.0,,2021,2023-03-31
/the-world-factbook/countries/curacao,Curacao,19600.0,,2020,2023-03-31
/the-world-factbook/countries/curacao,Curacao,23700.0,,2019,2023-03-31
/the-world-factbook/countries/cyprus,Cyprus,41700.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/cyprus,Cyprus,39500.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/cyprus,Cyprus,41700.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/czechia,Czechia,40700.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/czechia,Czechia,38600.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/czechia,Czechia,41000.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/denmark,Denmark,58000.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/denmark,Denmark,55500.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/denmark,Denmark,56800.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/djibouti,Djibouti,4900.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/djibouti,Djibouti,4800.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/djibouti,Djibouti,4800.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/dominica,Dominica,10900.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/dominica,Dominica,10300.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/dominica,Dominica,12400.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/dominican-republic,Dominican Republic,18600.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/dominican-republic,Dominican Republic,16800.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/dominican-republic,Dominican Republic,18200.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/ecuador,Ecuador,10700.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/ecuador,Ecuador,10400.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/ecuador,Ecuador,11400.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/egypt,Egypt,11600.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/egypt,Egypt,11400.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/egypt,Egypt,11200.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/el-salvador,El Salvador,9100.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/el-salvador,El Salvador,8300.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/el-salvador,El Salvador,9000.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/equatorial-guinea,Equatorial Guinea,14600.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/equatorial-guinea,Equatorial Guinea,15100.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/equatorial-guinea,Equatorial Guinea,16200.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/eritrea,Eritrea,1600.0,data are in 2017 dollars,2017,2023-03-31
/the-world-factbook/countries/eritrea,Eritrea,1500.0,data are in 2017 dollars,2016,2023-03-31
/the-world-factbook/countries/eritrea,Eritrea,1500.0,data are in 2017 dollars,2015,2023-03-31
/the-world-factbook/countries/estonia,Estonia,38700.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/estonia,Estonia,35900.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/estonia,Estonia,36200.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/eswatini,Eswatini,8900.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/eswatini,Eswatini,8300.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/eswatini,Eswatini,8500.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/ethiopia,Ethiopia,2300.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/ethiopia,Ethiopia,2300.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/ethiopia,Ethiopia,2200.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/falkland-islands-islas-malvinas,Falkland Islands (Islas Malvinas),70800.0,,2015,2023-03-31
/the-world-factbook/countries/falkland-islands-islas-malvinas,Falkland Islands (Islas Malvinas),63000.0,,2014,2023-03-31
/the-world-factbook/countries/faroe-islands,Faroe Islands,40000.0,,2014,2023-03-31
/the-world-factbook/countries/fiji,Fiji,10400.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/fiji,Fiji,11000.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/fiji,Fiji,13200.0,data are in 2017 dollars,2019,2023-03-31
